random,490000,1024,3.151200,4.576256
random,490000,1024,3.138688,4.526656
random,490000,1024,3.173472,4.502944
random,490000,1024,3.133536,4.474464
random,490000,1024,3.138528,4.483104
random,490000,1024,3.151840,4.417312
random,490000,1024,3.144928,4.487616
random,490000,1024,3.139264,4.461248
random,490000,1024,3.140928,4.498240
random,490000,1024,3.137824,4.505568
random,490000,1024,860.631897,862.502136
random,490000,1024,3.122560,4.412032
random,490000,1024,3.112640,4.229504
random,490000,1024,3.499776,4.898240
random,490000,1024,3.104672,4.215744
random,490000,1024,1781.075928,2510.435791
random,490000,1024,1780.766479,2510.165527
random,490000,1024,1717.937378,1845.651855
random,490000,1024,1718.315918,1846.058105
random,490000,1024,2574.528809,2639.627930
