random,490000,256,2.640352,3.596544
random,490000,256,2.974656,3.985504
random,490000,256,2.640384,3.589664
random,490000,256,2.636896,3.584608
random,490000,256,2.633728,3.579424
random,490000,256,2.624896,3.573888
random,490000,256,2.627136,3.598944
random,490000,256,2.626272,3.576992
random,490000,256,2.627776,3.571712
random,490000,256,2.626368,3.609600
random,490000,256,1782.547607,2574.725830
random,490000,256,2510.253174,2638.379639
random,490000,256,1780.672241,2510.195312
random,490000,256,2.685664,3.989696
random,490000,256,2.669952,3.770688
random,490000,256,2.673088,4.002080
random,490000,256,2.673024,4.071904
random,490000,256,2.665856,3.764864
random,490000,256,1780.765381,2510.291748
random,490000,256,1782.161255,2574.360107
